espn_id,full_name,nationality,current_team,league,date_of_birth,age,star_sign,position,image_url
133259,Leandro Cabrera,Uruguay,Espanyol,La Liga,1991-06-17,34,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/1/12/Leandro_Cabrera_2022.jpg
184488,José Salinas,Spain,Espanyol,La Liga,2000-09-30,25,Libra,Defender,
261199,Fernando Calero,Spain,Espanyol,La Liga,1995-09-14,30,Virgo,Defender,https://upload.wikimedia.org/wikipedia/commons/8/8e/Real_Valladolid-Valencia_CF%2C_2019-05-18_%28135%29_%28cropped%29.jpg
271904,Carlos Romero,Spain,Espanyol,La Liga,2001-10-29,24,Scorpio,Defender,
273291,Miguel Rubio,Spain,Espanyol,La Liga,1998-03-11,28,Pisces,Defender,
310682,Omar El Hilali,Morocco,Espanyol,La Liga,2003-09-12,22,Virgo,Defender,https://upload.wikimedia.org/wikipedia/commons/9/96/BHA_5_v_Espanyol_1_pre_season_30_07_2022_51_%28cropped%29.jpg
319781,Rubén Sánchez,Spain,Espanyol,La Liga,2001-02-04,25,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/3/31/2024_UEC_Track_Jun_%26_U23_European_Championships_199.jpg
323737,Clemens Riedel,Germany,Espanyol,La Liga,2003-07-19,22,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/9/96/ClemensRiedel.jpg
397289,José Ángel López,Spain,Espanyol,La Liga,2006-01-01,20,Capricorn,Defender,
196914,Pere Milla,Spain,Espanyol,La Liga,1992-09-23,33,Libra,Midfielder,
235875,Charles Pickel,Congo DR,Espanyol,La Liga,1997-05-15,29,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/f/f5/RC_Lens_-_Grenoble_Foot_38_%2810-02-2020%29_60.jpg
255272,Edu Expósito,Spain,Espanyol,La Liga,1996-08-01,29,Leo,Midfielder,
260242,Pol Lozano,Spain,Espanyol,La Liga,1999-10-06,26,Libra,Midfielder,
307915,Urko Gonzalez,Spain,Espanyol,La Liga,2001-03-20,25,Pisces,Midfielder,https://upload.wikimedia.org/wikipedia/commons/4/47/Urko_Zarate_1.jpg
309838,Ramón Terrats,Spain,Espanyol,La Liga,2000-10-18,25,Libra,Midfielder,
389975,Miguel Londoño,Spain,Espanyol,La Liga,2007-08-11,18,Leo,Midfielder,
414298,Ferran Gomez,Spain,Espanyol,La Liga,2006-03-23,20,Aries,Midfielder,
135422,Enrique García,Spain,Espanyol,La Liga,1989-11-25,36,Sagittarius,Forward,
260243,Javier Puado,Spain,Espanyol,La Liga,1998-05-25,28,Gemini,Forward,
283741,Cyril Ngonge,Belgium,Espanyol,La Liga,2000-05-26,26,Gemini,Forward,https://a.espncdn.com/i/headshots/soccer/players/full/283741.png
306520,Tyrhys Dolan,England,Espanyol,La Liga,2001-12-28,24,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/3/38/Tyrhys_Dolan_October_2017_%28cropped%29.jpg
307270,Jofre Carreras,Spain,Espanyol,La Liga,2001-06-17,24,Gemini,Forward,
318773,Roberto Fernández,Spain,Espanyol,La Liga,2002-07-03,23,Cancer,Forward,
368332,Antoniu Roca,Spain,Espanyol,La Liga,2002-09-05,23,Virgo,Forward,
371566,Lluc Castell,Spain,Espanyol,La Liga,2006-09-19,19,Virgo,Forward,
377793,Alex Almansa,Spain,Espanyol,La Liga,2003-11-08,22,Scorpio,Forward,
420443,Adama Timera,France,Espanyol,La Liga,2005-04-09,21,Aries,Forward,
196339,David Soria,Spain,Getafe,La Liga,1993-04-04,33,Aries,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/2/29/David_Soria.jpg
344245,Jirí Letácek,Czechia,Getafe,La Liga,1999-01-09,27,Capricorn,Goalkeeper,
367961,Jorge Benito,Spain,Getafe,La Liga,2006-06-06,20,Gemini,Goalkeeper,
388898,Diego Ferrer,Spain,Getafe,La Liga,2007-04-17,19,Aries,Goalkeeper,
125749,Kiko Femenía,Spain,Getafe,La Liga,1991-02-02,35,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/c/cf/Kiko_Femenia.jpg
136945,Allan Nyom,Cameroon,Getafe,La Liga,1988-05-10,38,Taurus,Defender,https://upload.wikimedia.org/wikipedia/commons/7/7c/Allan_Nyom.jpg
181355,Djené,Togo,Getafe,La Liga,1991-12-31,34,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/8/89/Dj%C3%A9n%C3%A9_Diawara_-_Championnes_de_c%C5%93ur_-_8007.jpg
193943,Diego Rico,Spain,Getafe,La Liga,1993-02-23,33,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/6/6c/Diego%2520Rico%25202019.png
219234,Domingos Duarte,Portugal,Getafe,La Liga,1995-03-10,31,Pisces,Defender,
277876,Abdel Abqar,Morocco,Getafe,La Liga,1999-03-10,27,Pisces,Defender,https://upload.wikimedia.org/wikipedia/commons/e/ef/Abqar.jpg
279738,Juan Iglesias,Spain,Getafe,La Liga,1998-07-03,27,Cancer,Defender,
300111,Zaid Romero,Argentina,Getafe,La Liga,1999-12-15,26,Sagittarius,Defender,
312919,Marc Vilaplana,Spain,Getafe,La Liga,2003-01-20,23,Capricorn,Defender,
324947,Lucas Laso,Spain,Getafe,La Liga,2003-01-04,23,Capricorn,Defender,
359826,Sebastián Boselli,Uruguay,Getafe,La Liga,2003-12-04,22,Sagittarius,Defender,https://upload.wikimedia.org/wikipedia/commons/a/ae/Uruguay_1_Italia_0_a_Italia_-_Uruguay_campe%C3%B3n_Mundial_Sub_20_2023_230611-4425-jikatu_%2852989759954%29_%28cropped%29.jpg
398720,Ismael Bekhoucha,Morocco,Getafe,La Liga,2004-11-20,21,Scorpio,Defender,
406832,Davinchi,Spain,Getafe,La Liga,2007-10-16,18,Libra,Defender,
415194,Jorge Montes,Spain,Getafe,La Liga,2004-03-06,22,Pisces,Defender,
415284,Tito,Spain,Getafe,La Liga,2005-02-04,21,Aquarius,Defender,
199775,Mauro Arambarri,Uruguay,Getafe,La Liga,1995-09-30,30,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/3d/Mauro_Arambarri.jpg
214275,Javi Muñoz,Spain,Getafe,La Liga,1995-02-28,31,Pisces,Midfielder,
238991,Veljko Birmancevic,Serbia,Getafe,La Liga,1998-03-05,28,Pisces,Midfielder,
264211,Luis Milla,Spain,Getafe,La Liga,1994-10-07,31,Libra,Midfielder,https://upload.wikimedia.org/wikipedia/commons/b/bc/Luis_Milla.png
312005,Damián,Spain,Getafe,La Liga,2003-05-31,23,Gemini,Midfielder,
353815,Hugo Solozabal,Spain,Getafe,La Liga,2003-02-07,23,Aquarius,Midfielder,
357147,Mario Martín,Spain,Getafe,La Liga,2004-03-05,22,Pisces,Midfielder,
383912,Alberto Risco,Spain,Getafe,La Liga,2005-08-30,20,Virgo,Midfielder,
416642,Alejandro Mestanza,Spain,Getafe,La Liga,2004-12-07,21,Sagittarius,Midfielder,
417541,Adrián Riquelme,Spain,Getafe,La Liga,2006-02-27,20,Pisces,Midfielder,
143643,Juanmi,Spain,Getafe,La Liga,1993-05-20,33,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/4/4c/Real_Sociedad_-_Red_Bull_Salzburgo_121_%2838496627030%29_%28cropped%29.jpg
218793,Borja Mayoral,Spain,Getafe,La Liga,1997-04-05,29,Aries,Forward,https://upload.wikimedia.org/wikipedia/commons/f/f9/Borja_Mayoral_2016.png
275674,Abu Kamara,England,Getafe,La Liga,2003-07-21,22,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/3/31/Banc_de_touche_Sierra_Leonais.jpg
284854,Martín Satriano,Uruguay,Getafe,La Liga,2001-02-20,25,Pisces,Forward,
285032,Luis Vázquez,Argentina,Getafe,La Liga,2001-04-24,25,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/e/ea/Luis_V%C3%A1zquez_RSC_Anderlecht_2025.jpg
354342,Álex Sancris,Spain,Getafe,La Liga,1997-01-18,29,Capricorn,Forward,
376208,Joselu Pérez,Spain,Getafe,La Liga,2004-03-12,22,Pisces,Forward,
381682,Adrián Liso,Spain,Getafe,La Liga,2005-04-02,21,Aries,Forward,
384057,Yassin Tallal,Morocco,Getafe,La Liga,2005-03-03,21,Pisces,Forward,
411279,Mykyta Aleksandrov,Ukraine,Getafe,La Liga,2004-10-26,21,Scorpio,Forward,
140740,Marc-André ter Stegen,Germany,Girona,La Liga,1992-04-30,34,Taurus,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/9/97/Marc-Andre_Ter_Stegen_ACCI_FCBARCELONA_Turisme_Catalunya_gira_pretemporada_CATPRESS.jpg
152130,Juan Carlos,Spain,Girona,La Liga,1988-01-20,38,Capricorn,Goalkeeper,
164469,Paulo Gazzaniga,Argentina,Girona,La Liga,1992-01-02,34,Capricorn,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/2/20/Paulo%2520Gazzaniga%2520-%2520Audi-quattro-Cup%2520%25282015%2529.jpg
167069,Rubén Blanco,Spain,Girona,La Liga,1995-07-25,30,Leo,Goalkeeper,
367976,Vladyslav Krapyvtsov,Ukraine,Girona,La Liga,2005-06-25,20,Cancer,Goalkeeper,
395769,Aleksandar Andreev,Bulgaria,Girona,La Liga,2006-03-25,20,Aries,Goalkeeper,
30377,Álex Moreno,Spain,Girona,La Liga,1993-06-08,33,Gemini,Defender,https://upload.wikimedia.org/wikipedia/commons/3/3a/Alex_morenoElche_vs_Mallorca_8_4.jpg
126489,Daley Blind,Netherlands,Girona,La Liga,1990-03-09,36,Pisces,Defender,https://a.espncdn.com/i/headshots/soccer/players/full/126489.png
160740,David López,Spain,Girona,La Liga,1989-10-09,36,Libra,Defender,https://upload.wikimedia.org/wikipedia/commons/0/01/David_Lopez_Garcia.jpg
164895,Axel Witsel,Belgium,Girona,La Liga,1989-01-12,37,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/f/f6/Witsel_celebrating_bronze_%28cropped%29.jpg
297825,Alejandro Francés,Spain,Girona,La Liga,2002-08-01,23,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/0/00/Alejandro_Franc%C3%A9s_2021.jpg
308728,Arnau Martínez,Spain,Girona,La Liga,2003-04-25,23,Taurus,Defender,
361434,Vitor Reis,Brazil,Girona,La Liga,2006-01-12,20,Capricorn,Defender,https://upload.wikimedia.org/wikipedia/commons/6/6f/Vitor-Reis-Palmeiras-Sao-Paulo-ago24-2_%28cropped%29.jpg
362572,Hugo Rincón,Spain,Girona,La Liga,2003-01-27,23,Capricorn,Defender,
395591,Pol Arnau,Spain,Girona,La Liga,2004-12-23,21,Capricorn,Defender,
409290,Gibert Jordana,Spain,Girona,La Liga,2007-02-26,19,Pisces,Defender,
413599,Antonio Salguero,Spain,Girona,La Liga,2005-06-11,20,Gemini,Defender,
190291,Thomas Lemar,France,Girona,La Liga,1995-11-12,30,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/38/Thomas_Lemar.jpg
215717,Donny van de Beek,Netherlands,Girona,La Liga,1997-04-18,29,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/5/52/Donny_van_de_Beek_2021_%28cropped%29.jpg
242383,Fran Beltrán,Spain,Girona,La Liga,1999-02-03,27,Aquarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/6c/%E2%80%9CSiempre_hay_que_so%C3%B1ar_y_vuestras_gestas_nos_hacen_ir_so%C3%B1ando%2C_so%C3%B1ando%2C_so%C3%B1ando%E2%80%A6%E2%80%9D_01_%28cropped%29.jpg
291552,Azzedine Ounahi,Morocco,Girona,La Liga,2000-04-19,26,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/2/2e/Ounahi.jpg
325019,Ricard Artero,Spain,Girona,La Liga,2003-02-05,23,Aquarius,Midfielder,
330545,Iván Martín,Spain,Girona,La Liga,1999-02-14,27,Aquarius,Midfielder,
333232,Joel Roca,Spain,Girona,La Liga,2005-06-07,21,Gemini,Midfielder,
361355,Claudio Echeverri,Argentina,Girona,La Liga,2006-01-02,20,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/3/3a/Claudio_Echeverri_in_2017_vs_Juventus.png
384393,Lancinet Kourouma,Guinea,Girona,La Liga,2004-03-30,22,Aries,Midfielder,
113737,Cristhian Stuani,Uruguay,Girona,La Liga,1986-10-12,39,Libra,Forward,https://upload.wikimedia.org/wikipedia/commons/8/80/U11_Christian_Stuani_7529.jpg
152166,Portu,Spain,Girona,La Liga,1992-05-21,34,Gemini,Forward,
212231,Viktor Tsygankov,Ukraine,Girona,La Liga,1997-11-15,28,Scorpio,Forward,https://upload.wikimedia.org/wikipedia/commons/8/8f/%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%A6%D1%8B%D0%B3%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2._6_%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8F_2016_%D0%B3%D0%BE%D0%B4%D0%B0_%E2%80%94_708155_%28cropped%29.jpg
261613,Abel Ruiz,Spain,Girona,La Liga,2000-01-28,26,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/f/fb/Abel_Ruiz_2019_%28cropped%29.jpg
284429,Bryan Gil,Spain,Girona,La Liga,2001-02-11,25,Aquarius,Forward,https://upload.wikimedia.org/wikipedia/commons/6/6b/Bryan_Gil_Spain_2021.jpg
314176,Vladyslav Vanat,Ukraine,Girona,La Liga,2002-01-04,24,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/1/1b/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B0%D0%BD%D0%B0%D1%82._1_%D0%B2%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D1%8F_2024_%D1%80%D0%BE%D0%BA%D1%83_%E2%80%94_1555370_%28cropped%29.jpg
372151,Juan Arango,Venezuela,Girona,La Liga,2006-06-27,19,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/b/b2/Arango.JPG
395234,Papa Dame Ba,Senegal,Girona,La Liga,2004-09-12,21,Virgo,Forward,
411877,Javier Sarasa,Spain,Girona,La Liga,2005-07-22,20,Cancer,Forward,
141438,Mathew Ryan,Australia,Levante,La Liga,1992-04-08,34,Aries,Goalkeeper,https://a.espncdn.com/i/headshots/soccer/players/full/141438.png
316040,Pablo Cuñat,Spain,Levante,La Liga,2002-04-28,24,Taurus,Goalkeeper,
340744,Alejandro Primo,Spain,Levante,La Liga,2004-07-10,21,Cancer,Goalkeeper,
409381,Cayetano,Spain,Levante,La Liga,2005-02-26,21,Pisces,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/9/96/Cayetano_R%C3%A9_Barcelona.png
186024,Jeremy Toljan,Germany,Levante,La Liga,1994-08-08,31,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/0/03/20161011_U21_AUT_GER_9302.jpg
186457,Matías Moreno,Argentina,Levante,La Liga,2003-09-24,22,Libra,Defender,
203680,Víctor García,Spain,Levante,La Liga,1997-09-16,28,Virgo,Defender,
231214,Unai Elgezabel,Spain,Levante,La Liga,1993-04-25,33,Taurus,Defender,
264488,Diego Pampín,Spain,Levante,La Liga,2000-03-15,26,Pisces,Defender,
276841,Adrián de la Fuente,Spain,Levante,La Liga,1999-02-26,27,Pisces,Defender,
300985,Manu Sánchez,Spain,Levante,La Liga,2000-08-24,25,Virgo,Defender,
341774,Alan Matturro,Uruguay,Levante,La Liga,2004-10-11,21,Libra,Defender,https://upload.wikimedia.org/wikipedia/commons/0/0d/Uruguay_1_Italia_0_a_Italia_-_Uruguay_campe%C3%B3n_Mundial_Sub_20_2023_230611-4427-jikatu_%2852989760354%29_%28cropped%29.jpg
372110,Martín Krug,Panama,Levante,La Liga,2006-07-09,19,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/d/d3/Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_126_%28Mart%C3%ADn_Krug%29.jpg
409383,Nacho Pérez,Spain,Levante,La Liga,2008-09-01,17,Virgo,Defender,
414295,Huseini Nakoha,Ghana,Levante,La Liga,2006-09-13,19,Virgo,Defender,
3731,Carlos Álvarez,Spain,Levante,La Liga,2003-08-06,22,Leo,Midfielder,
260554,Kervin Arriaga,Honduras,Levante,La Liga,1998-01-05,28,Capricorn,Midfielder,https://a.espncdn.com/i/headshots/soccer/players/full/260554.png
267591,Roger Brugué,Spain,Levante,La Liga,1996-11-04,29,Scorpio,Midfielder,
269339,Orio Rey,Spain,Levante,La Liga,1998-02-25,28,Pisces,Midfielder,
271151,Pablo Martínez,Spain,Levante,La Liga,1998-02-22,28,Pisces,Midfielder,
302945,Unai Vencedor,Spain,Levante,La Liga,2000-11-15,25,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/a4/UnaiVencedor2022.jpg
317784,Jon Ander Olasagasti,Spain,Levante,La Liga,2000-08-16,25,Leo,Midfielder,
333319,Ugo Raghouber,France,Levante,La Liga,2003-07-13,22,Cancer,Midfielder,
375758,Dani Cervera,Spain,Levante,La Liga,2003-03-15,23,Pisces,Midfielder,
409382,Joan Ruiz Agustina,Spain,Levante,La Liga,2003-02-11,23,Aquarius,Midfielder,
414294,Pablo Rosón,Spain,Levante,La Liga,2005-06-12,20,Gemini,Midfielder,
184640,José Luis Morales,Spain,Levante,La Liga,1987-07-23,38,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/1/1d/MoralesLevante.JPG
292222,Iker Losada,Spain,Levante,La Liga,2001-08-01,24,Leo,Forward,https://upload.wikimedia.org/wikipedia/commons/3/3c/Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_108_%28cropped%29.jpg
311054,Iván Romero,Spain,Levante,La Liga,2001-04-10,25,Aries,Forward,
324954,Tai Abed,Israel,Levante,La Liga,2004-08-03,21,Leo,Forward,
346676,Etta Eyong,Cameroon,Levante,La Liga,2003-10-14,22,Libra,Forward,
380286,Carlos Espí,Spain,Levante,La Liga,2005-07-24,20,Leo,Forward,
384985,Paco Cortés,Spain,Levante,La Liga,2007-08-11,18,Leo,Forward,
415819,Kareem Tunde,Spain,Levante,La Liga,2005-08-19,20,Leo,Forward,
32501,Iván Cuéllar,Spain,Mallorca,La Liga,1984-05-27,42,Gemini,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/8/80/IvanCuellar.jpg
296406,Lucas Bergstrom,Finland,Mallorca,La Liga,2002-09-05,23,Virgo,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/4/42/Lucas_Bergstr%C3%B6m_2021.jpg
300274,Nil Torreguitart,Spain,Mallorca,La Liga,2001-09-21,24,Virgo,Goalkeeper,
300926,Leo Román,Spain,Mallorca,La Liga,2000-07-06,25,Cancer,Goalkeeper,
420886,Rares Vlad,Romania,Mallorca,La Liga,2006-01-06,20,Capricorn,Goalkeeper,
11719,Javier Olaizola,Spain,Mallorca,La Liga,2007-03-15,19,Pisces,Defender,
173247,Johan Mojica,Colombia,Mallorca,La Liga,1992-08-21,33,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/4/4a/FWC_2018_-_Round_of_16_-_COL_v_ENG_-_Photo_102_%28cropped%29_2.jpg
190569,Luis Orejuela,Spain,Mallorca,La Liga,2007-08-11,18,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/6/60/Luis_manuel_orejuela-1508355099.JPG
193397,Martin Valjent,Slovakia,Mallorca,La Liga,1995-12-11,30,Sagittarius,Defender,
222333,Antonio Raíllo,Spain,Mallorca,La Liga,1991-10-08,34,Libra,Defender,
222661,Pablo Maffeo,Argentina,Mallorca,La Liga,1997-07-12,28,Cancer,Defender,https://upload.wikimedia.org/wikipedia/commons/b/b4/Pablo%2520maffeo.jpg
232275,Toni Lato,Spain,Mallorca,La Liga,1997-11-21,28,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/d/d9/Toni_Lato_2020.png
261403,Marash Kumbulla,Albania,Mallorca,La Liga,2000-02-08,26,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/b/b5/UEFA_Europa_Conference_League_CSKA_Sofia_-_Roma%2C_2021-12-09_%28Kumbulla%29.jpg
265992,Mateu Morey,Spain,Mallorca,La Liga,2000-03-02,26,Pisces,Defender,
371688,David López,Spain,Mallorca,La Liga,2003-02-03,23,Aquarius,Defender,https://upload.wikimedia.org/wikipedia/commons/0/01/David_Lopez_Garcia.jpg
372101,Iliesse Salhi,France,Mallorca,La Liga,2007-07-27,18,Leo,Defender,
420444,Leo Sãnchez,Spain,Mallorca,La Liga,2006-03-27,20,Aries,Defender,
422183,Miguel Calatayud,Spain,Mallorca,La Liga,2006-04-26,20,Taurus,Defender,
165519,Sergi Darder,Spain,Mallorca,La Liga,1993-12-22,32,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/0/0a/BHA%25205%2520v%2520Espanyol%25201%2520pre%2520season%252030%252007%25202022%252038%2520%2528cropped%2529.jpg
174966,Omar Mascarell,Equatorial Guinea,Mallorca,La Liga,1993-02-02,33,Aquarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/7/7e/Omar_Mascarell_2018_%28cropped%29.jpg
183466,Samú Costa,Portugal,Mallorca,La Liga,2000-11-27,25,Sagittarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/8/85/Sam%C3%BA_Costa_USMNT_v_Portugal_Mar_31_2026-54.jpg
206110,Pablo Torre,Spain,Mallorca,La Liga,2003-04-03,23,Aries,Midfielder,https://upload.wikimedia.org/wikipedia/commons/d/d3/Barcelona_Training_Miami_2022_03_%28cropped%29.jpg
268753,Manu Morlanes,Spain,Mallorca,La Liga,1999-01-12,27,Capricorn,Midfielder,
279511,Antonio Sánchez,Spain,Mallorca,La Liga,1997-04-22,29,Taurus,Midfielder,
390026,Jan Salas,Spain,Mallorca,La Liga,2005-08-10,20,Leo,Midfielder,
415866,Jandro García,Spain,Mallorca,La Liga,2006-02-23,20,Pisces,Midfielder,
421975,Cesc Riba,Spain,Mallorca,La Liga,2006-07-14,19,Cancer,Midfielder,
155935,Abdón Prats,Spain,Mallorca,La Liga,1992-12-07,33,Sagittarius,Forward,
201469,Takuma Asano,Japan,Mallorca,La Liga,1994-11-10,31,Scorpio,Forward,https://upload.wikimedia.org/wikipedia/commons/2/21/Takuma_Asano.jpg
240209,Vedat Muriqi,Kosovo,Mallorca,La Liga,1994-04-24,32,Taurus,Forward,https://upload.wikimedia.org/wikipedia/commons/3/39/FC_Red_Bull_Salzburg_gegen_%C3%87aykur_Rizespor_%28Muriqi%29_05.jpg
297035,Zito Luvumbo,Angola,Mallorca,La Liga,2002-03-09,24,Pisces,Forward,https://upload.wikimedia.org/wikipedia/commons/3/37/ZitoLuvumbo2023.png
331154,Javi Llabrés,Spain,Mallorca,La Liga,2002-09-11,23,Virgo,Forward,
346709,Mateo Joseph,Spain,Mallorca,La Liga,2003-10-19,22,Libra,Forward,https://upload.wikimedia.org/wikipedia/commons/5/55/Mateo%2520Joseph%252015032025%2520%25282%2529.jpg
361266,Justin-Noel Kalumba,France,Mallorca,La Liga,2004-12-25,21,Capricorn,Forward,https://upload.wikimedia.org/wikipedia/commons/0/04/Kalumba_asse_sco_2425.png
403592,Jan Virgili,Spain,Mallorca,La Liga,2006-07-26,19,Leo,Forward,
144759,Aitor Fernández,Spain,Osasuna,La Liga,1991-05-03,35,Taurus,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/4/4a/Aitor_nFernandez_1.jpg
191360,Sergio Herrera,Spain,Osasuna,La Liga,1993-06-05,33,Gemini,Goalkeeper,https://upload.wikimedia.org/wikipedia/commons/a/a8/Sergio_Herrera2010.jpg
353490,Dimitrios Stamatakis,Greece,Osasuna,La Liga,2003-04-23,23,Taurus,Goalkeeper,
403704,Rafa Fernández,Spain,Osasuna,La Liga,2004-05-02,22,Taurus,Goalkeeper,
155392,Juan Cruz,Spain,Osasuna,La Liga,1992-07-28,33,Leo,Defender,
231838,Javi Galán,Spain,Osasuna,La Liga,1994-11-19,31,Scorpio,Defender,
238252,Valentin Rosier,France,Osasuna,La Liga,1996-08-19,29,Leo,Defender,https://upload.wikimedia.org/wikipedia/commons/c/c0/Valentine_Rosier_20231008_%28cropped%29.jpg
264175,Alejandro Catena,Spain,Osasuna,La Liga,1994-10-28,31,Scorpio,Defender,
300284,Abel Bretones,Spain,Osasuna,La Liga,2000-08-21,25,Leo,Defender,
307019,Jorge Herrando,Spain,Osasuna,La Liga,2001-02-28,25,Pisces,Defender,
307905,Enzo Boyomo,Cameroon,Osasuna,La Liga,2001-10-07,24,Libra,Defender,
375760,Mikel Serrano,Spain,Osasuna,La Liga,2003-06-16,22,Gemini,Defender,
380918,Iñigo Arguibide,Spain,Osasuna,La Liga,2005-04-19,21,Aries,Defender,https://upload.wikimedia.org/wikipedia/commons/e/e6/Argibide.jpg
389636,Raúl Chasco,Spain,Osasuna,La Liga,2003-09-13,22,Virgo,Defender,https://upload.wikimedia.org/wikipedia/commons/a/a4/Raul_Chasco.jpg
415867,Unai Santos,Spain,Osasuna,La Liga,2005-11-02,20,Scorpio,Defender,https://upload.wikimedia.org/wikipedia/commons/7/77/Unai_Santos.jpg
170154,Lucas Torró,Spain,Osasuna,La Liga,1994-07-19,31,Cancer,Midfielder,
178328,Rubén García,Spain,Osasuna,La Liga,1993-07-14,32,Cancer,Midfielder,
286176,Jon Moncayola,Spain,Osasuna,La Liga,1998-05-13,28,Taurus,Midfielder,https://upload.wikimedia.org/wikipedia/commons/f/fb/Moncayola1.jpg
288760,Aimar Oroz,Spain,Osasuna,La Liga,2001-11-27,24,Sagittarius,Midfielder,https://upload.wikimedia.org/wikipedia/commons/1/1a/Uzbekistan_vs._Spain%2C_2024_Summer_Olympic_men%27s_association_football%2C_2024-07-24_%28248%29_-_Aimar_Oroz.jpg
359154,Iker Muñoz,Spain,Osasuna,La Liga,2002-09-05,23,Virgo,Midfielder,
381628,Asier Osambela,Spain,Osasuna,La Liga,2004-10-30,21,Scorpio,Midfielder,https://upload.wikimedia.org/wikipedia/commons/2/27/Asier_Otsanbela.jpg
402420,Jon García,Spain,Osasuna,La Liga,2003-01-28,23,Capricorn,Midfielder,https://upload.wikimedia.org/wikipedia/commons/6/6a/Jon_Garcia_Fuentes.jpg
409475,Mauro Echegoyen,Spain,Osasuna,La Liga,2005-03-03,21,Pisces,Midfielder,https://upload.wikimedia.org/wikipedia/commons/a/a2/Mauro_Etxegoien.jpg
169089,Moi Gómez,Spain,Osasuna,La Liga,1994-06-23,31,Cancer,Forward,https://upload.wikimedia.org/wikipedia/commons/6/6a/Moigomez.jpg
